name;fuji astia-like (hires)
description;fuji astia-like colorchecker (49 patches)
num_gray;24
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
F21;55.4150390625;14.586716651916504;25.291282653808594;71.792869567871094;14.971613883972168;32.765625
F22;59.325340270996094;12.174635887145996;19.865476608276367;75.265487670898438;11.492461204528809;23.607944488525391
G01;16.848667144775391;-4.149958610534668;-4.2518911361694336;12.397777557373047;-5.455873966217041;-7.9566507339477539
G02;17.396915435791016;-9.3544273376464844;-5.742800235748291;14.755289077758789;-10.475002288818359;-9.6291360855102539
G03;18.816696166992188;-13.208627700805664;-7.1920452117919922;18.796318054199219;-12.252942085266113;-12.801218032836914
G04;20.016555786132812;-13.997703552246094;-7.2816190719604492;21.710891723632812;-13.510778427124023;-13.474392890930176
G05;33.861968994140625;-6.7946763038635254;-5.5847764015197754;46.167186737060547;-11.986226081848145;-11.47463321685791
G06;34.415317535400391;-14.520465850830078;-7.7525019645690918;48.469444274902344;-22.743343353271484;-16.656040191650391
G07;34.762962341308594;-21.757081985473633;-9.3071756362915039;50.867118835449219;-26.783853530883789;-18.915641784667969
G08;35.427509307861328;-27.036384582519531;-11.802959442138672;53.764007568359375;-26.144922256469727;-22.930313110351562
G09;60.508399963378906;-3.1813979148864746;-5.5446743965148926;79.868942260742188;-3.544926643371582;-6.2092423439025879
G10;60.495338439941406;-8.0187911987304688;-6.7537188529968262;80.026115417480469;-8.8051261901855469;-7.6999545097351074
G11;60.619682312011719;-12.43928050994873;-7.7618122100830078;79.901443481445312;-13.187021255493164;-9.6161603927612305
G12;61.206924438476562;-24.73956298828125;-11.235809326171875;80.017974853515625;-28.500139236450195;-16.934894561767578
G13;63.309555053710938;-21.361827850341797;-26.985132217407227;82.925193786621094;-28.955698013305664;-26.377355575561523
G14;53.615890502929688;41.083694458007812;-27.834331512451172;76.700279235839844;34.797996520996094;-28.006671905517578
G15;73.6263427734375;1.6496777534484863;45.012069702148438;88.676437377929688;1.1961758136749268;44.604873657226562
G16;38.421913146972656;2.373173713684082;-3.8290023803710938;53.62176513671875;3.5811364650726318;-6.7507386207580566
G17;51.266105651855469;34.648239135742188;15.808606147766113;69.184677124023438;37.522911071777344;15.566909790039062
G18;57.991905212402344;-26.760219573974609;19.552946090698242;74.279144287109375;-32.108127593994141;23.696147918701172
G19;40.873359680175781;13.820364952087402;-46.303073883056641;63.642311096191406;5.7207345962524414;-54.728744506835938
G20;58.121871948242188;8.7256135940551758;20.627010345458984;74.799079895019531;8.5626840591430664;24.667728424072266
G21;57.474685668945312;8.7148246765136719;32.509552001953125;73.489234924316406;8.4737539291381836;42.776573181152344
G22;63.825630187988281;11.851608276367188;71.679603576660156;79.241325378417969;9.8804531097412109;77.477104187011719
H01;16.450759887695312;-1.8002986907958984;-8.5499048233032227;12.649637222290039;-0.28446316719055176;-17.262973785400391
H02;16.699111938476562;-4.9926786422729492;-14.024662971496582;15.782453536987305;0.17087161540985107;-26.876825332641602
H03;17.490535736083984;-7.3692502975463867;-19.063686370849609;20.015495300292969;2.9878914356231689;-35.723770141601562
H04;18.876384735107422;-8.0708713531494141;-20.929664611816406;24.008270263671875;3.652468204498291;-40.10205078125
H05;33.517364501953125;-3.0278265476226807;-11.893129348754883;46.8165283203125;-5.4888429641723633;-23.742664337158203
H06;33.611003875732422;-8.4767189025878906;-19.119852066040039;49.44921875;-11.738836288452148;-36.40753173828125
H07;33.538608551025391;-12.569978713989258;-27.58375358581543;53.161407470703125;-9.5248222351074219;-48.372684478759766
H08;33.872585296630859;-15.546441078186035;-36.457054138183594;57.192794799804688;-7.1954727172851562;-55.226921081542969
H09;59.956718444824219;-1.455157995223999;-9.7329730987548828;80.077171325683594;-3.2212436199188232;-9.8024730682373047
H10;60.031089782714844;-4.5982599258422852;-13.469171524047852;80.05462646484375;-5.3130388259887695;-14.561200141906738
H11;60.24945068359375;-7.7252683639526367;-18.204475402832031;80.710777282714844;-9.8766384124755859;-19.406843185424805
H12;60.263236999511719;-14.492214202880859;-29.151212692260742;80.908157348632812;-21.126985549926758;-29.362630844116211
H13;60.103904724121094;-22.85894775390625;-30.413448333740234;80.788192749023438;-33.804416656494141;-29.738880157470703
H14;48.885772705078125;47.606498718261719;-30.8018798828125;72.522689819335938;41.996212005615234;-33.711467742919922
H15;72.112037658691406;2.9733479022979736;53.253047943115234;87.404266357421875;1.1999309062957764;54.468845367431641
H16;31.993148803710938;2.6455669403076172;-3.2410204410552979;42.876541137695312;4.6648683547973633;-6.1922907829284668
